73.3900988	21.0257646
73.3916139	45.6813066
73.3930898	20.5639165
73.3936607	34.8889847
73.3980629	-5.6953917
73.3987217	-26.8944325
73.4012787	64.8579923
73.4022206	45.6830068
73.4027726	37.0548133
73.4037471	-47.84689
73.4058696	55.6791412
73.40636	55.6791467
73.4067447	-28.5917534
73.4073406	16.1520804
73.4085841	-23.4772295
73.4090158	-8.6420616
73.4108585	17.38901
73.4111762	-48.4686213
73.4115585	28.9771913
73.4116376	-37.7843181
73.4116814	23.0201688
73.4126114	42.8130644
73.4128918	51.1683882
73.4131637	-76.4127404
73.4136732	42.8132232
73.4151326	55.6397127
73.4152642	68.9312741
73.415634	55.6408159
73.4162298	42.8110512
73.4166253	31.3704862
73.4167376	-10.1625506
73.4173616	43.9214872
73.4183391	62.2971191
73.4188966	-37.2865126
73.4193749	0.3682456
73.4193959	13.8594756
73.4195739	-21.4044441
73.4197753	8.341332
73.4199402	62.3166286
73.4208205	-4.4758298
73.421371	-47.5200525
73.4227185	-37.2876616
73.4235983	-8.3646187
73.4238189	7.3218105
73.4264	47.2861946
73.4264319	-64.9525582
73.4271507	6.0167925
73.4271999	36.4716369
73.4277329	-4.2152218
73.4292561	-35.9539928
73.429682	47.283172
73.4297409	-32.2726195
73.4304182	32.7678019
73.4307184	21.0557173
73.4312666	23.0050891
73.4312932	44.3448874
73.4318508	-11.5674522
73.4322227	-11.5677436
73.4333041	-58.606569
73.4337459	6.6011643
73.4337668	6.6014705
73.4349353	14.6613136
73.436227	-52.1775818
73.4390244	23.0024597
73.4415636	-81.0889665
73.4417358	-6.474277
73.4418712	-45.1525759
73.4422081	20.9380491
73.4435467	16.0802844
73.4439167	-45.2127176
73.4452921	44.4823832
73.4453139	-39.5956243
73.4456677	44.4827779
73.4490175	-31.9125726
73.4502203	61.5273215
73.4519743	-81.0886406
73.4525734	15.9870218
73.4541913	25.4694021
73.4544914	38.7718155
73.4556478	4.8949965
73.4572443	53.7591459
73.4587657	15.8201604
73.4594016	24.1410436
73.4599373	40.2042791
73.4601566	-17.7762835
73.4619602	-4.5251033
73.4620551	-39.6768755
73.4649435	-4.0492346
73.4649656	67.4870813
73.4655596	67.4868138
73.466549	-78.5708544
73.4743077	4.5727772
73.4745443	39.4834972
73.4767461	-27.0962397
73.47925	-33.6346058
73.4800513	49.5773364
73.4818782	15.9312761
73.4835103	22.9284511
73.4842454	36.7574843
73.4861466	34.5801023
73.4862384	-0.9803645
73.4863791	-49.9871655
73.4864673	40.4097812
73.486963	-32.983195
73.487947	9.2663223
73.4893089	-22.3714744
73.4893677	69.238508
73.4894787	64.4664328
73.492514	10.4765991
73.4933967	36.4425931
73.4938646	36.4424796
73.4967672	-51.4949087
73.4979658	9.2231328
73.4995368	12.4569316
73.4996376	-16.0326215
73.5007551	12.3038015
73.500997	10.3132291
73.5018226	12.302927
73.50248	-29.6014953
73.5032369	-49.7546696
73.503695	14.990492
73.5040109	38.4426615
73.504567	71.9220574
73.5050694	-18.8837208
73.5079161	8.4437029
73.5080322	-55.8486014
73.5085996	-52.2281192
73.509199	8.4424269
73.5093276	-43.771745
73.5104224	33.4150259
73.5115607	-3.5094853
73.5130728	17.0268218
73.5182177	-35.4038178
73.5189507	27.7773913
73.5218202	-38.9724567
73.5226941	22.0157536
73.5241017	73.0475182
73.5242669	48.3620273
73.5244575	-34.418209
73.5262506	73.8863799
73.527048	-8.754995
73.529185	1.3151385
73.5293709	1.314411
73.5300231	-47.3346145
73.5302697	-59.8675507
73.5313618	11.6589345
73.5331867	47.7110374
73.5336906	57.3395337
73.5341066	-35.9964887
73.5341148	-47.3319414
73.5360459	-13.9331375
73.5368187	-27.9185897
73.536934	43.8088658
73.5390055	11.1245932
73.5408344	-40.8416531
73.5414138	-14.6487842
73.5426793	40.7817852
73.5427046	-14.113904
73.5433294	-30.6097411
73.5442878	40.784916
73.5456266	15.6916277
73.5465827	-56.4343451
73.547537	-21.6030581
73.5493795	27.5647508
73.5495675	27.5649818
73.5502651	-19.977987
73.5518664	-31.3842096
73.5524743	37.036911
73.5536827	23.9986207
73.5551011	12.7625199
73.556648	-46.272248
73.5582945	-46.2361867
73.5596167	62.5892446
73.5604728	-2.8901506
73.5612209	32.1612256
73.5614454	-34.2787031
73.5619853	-55.8398248
73.5624086	48.6079204
73.5627006	-2.8643353
73.5628255	19.0806403
73.5637976	12.7546227
73.5638057	27.975177
73.5638994	1.0172589
73.5642174	27.9743921
73.5671466	33.8188473
73.5685547	-40.119929
73.5689216	7.3679336
73.5692138	28.7610603
73.5702361	63.5914856
73.5704666	7.3721376
73.5715318	-39.1906135
73.5725574	-16.8077519
73.5735073	-41.0468188
73.5736604	1.8952236
73.5742143	0.0597273
73.5742616	-24.3757056
73.5748356	-12.1921548
73.575242	-54.4383554
73.575946	-65.3693633
73.5759781	72.0640764
73.5781271	-63.9376254
73.5782595	-8.9506652
73.5818367	58.5873284
73.5827451	19.2120616
73.5834987	-31.9895201
73.5871014	57.725948
73.5882001	10.3905113
73.5903702	44.5584701
73.5916442	13.6351123
73.5926424	-10.9720074
73.5932589	14.9356982
73.5983965	56.2785509
73.599358	35.6376401
73.6008487	23.9438734
73.601623	-21.222151
73.6016264	-9.403761
73.6023692	38.5109558
73.6030563	56.0014276
73.6032728	3.4894178
73.6037446	28.8126131
73.6039713	40.7517082
73.6043177	-75.1877675
73.6050823	-6.3551215
73.6056776	5.6930553
73.6057542	5.6928415
73.6065643	40.0687637
73.6072719	-2.2129226
73.6075314	-2.2125244
73.6076922	60.7688077
73.6083977	21.7499761
73.6103503	28.8109604
73.6108279	2.2023122
73.6119248	-17.1855758
73.6133763	44.1694941
73.6135708	-14.9248697
73.6154152	-17.1836225
73.6154876	-22.3794254
73.6158385	-17.1836861
73.6159419	14.653484
73.6199426	4.1846295
73.6205495	11.7839039
73.6208228	12.4507427
73.6211501	-34.0547448
73.6216681	-35.5064537
73.6241927	9.1802443
73.6249141	65.0776301
73.6273419	28.1673871
73.6302605	-0.3922504
73.6335805	-11.9136478
73.6339133	-15.0963386
73.636752	-71.9683628
73.6374923	-51.0990869
73.6381174	11.7599233
73.638977	45.6812065
73.6393253	57.3138888
73.6396305	45.6820604
73.6416269	21.2811473
73.6425038	-52.967417
73.6443729	-80.3938501
73.6449382	-27.8285389
73.6458555	-33.2845982
73.6468532	-80.5952108
73.6481091	8.5048965
73.6486946	28.9722946
73.6498225	6.0848105
73.6519527	-39.2088946
73.6546493	45.6811439
73.6560847	14.1874414
73.6574223	1.6006195
73.6575421	-60.2344755
73.6578372	9.4090526
73.6592237	-30.1123051
73.660179	-74.5693924
73.6616471	-44.6804309
73.6646751	21.8962683
73.6653489	-27.2548495
73.6673083	44.7460273
73.6683647	4.7216641
73.6693569	-80.7636247
73.6695459	-27.2551626
73.6697329	-42.5767754
73.6704516	-68.1850529
73.6711019	-42.6006572
73.6712637	42.1408722
73.6721485	37.8027204
73.6732846	-80.7596746
73.6733206	31.3762759
73.6735897	15.0950962
73.6768657	35.6216353
73.677256	-31.4349759
73.6772638	-10.42081
73.6786504	19.4736397
73.678709	49.3126488
73.679907	-8.0216426
73.6799246	9.8416868
73.6806485	41.7605281
73.6808449	-65.5444221
73.6823005	12.3520044
73.682914	-28.6070573
73.6842127	19.680719
73.6842146	21.4812091
73.6842906	4.7701026
73.6857137	57.9521441
73.6865965	4.7733507
73.687591	18.501002
73.6892844	-29.0183506
73.6894225	18.4969614
73.6903097	11.4156073
73.6904791	-29.0192725
73.6928287	42.9008986
73.6949442	83.7728677
73.6953687	11.4260626
73.6955972	-8.4241148
73.6970812	-8.9991617
73.6987637	-13.9553457
73.6998453	-19.5517844
73.7007772	49.4646873
73.7007879	41.8513424
73.7023154	37.8038035
73.7038288	29.3445432
73.7038724	7.738878
73.7043192	-18.6460938
73.7050341	-8.4219969
73.7068824	-5.9227033
73.7069012	-10.4740306
73.7083436	-40.4380953
73.70863	34.0020166
73.7089255	29.7901983
73.7102408	28.40895
73.7119321	-22.4075387
73.7136469	44.0606157
73.7170299	10.0196839
73.7191704	-57.9228337
73.721844	-58.5473526
73.7226669	-19.5883036
73.7230116	20.8692901
73.7240512	10.1502639
73.7251978	30.5401993
73.7268059	16.1783643
73.7275761	-51.7433743
73.7284565	-41.1644258
73.7296133	-47.9259376
73.7303189	-40.0917713
73.7307824	49.4987791
73.7313763	-6.3031501
73.73414	10.4636101
73.734369	34.1684721
73.7355953	13.92695
73.7362315	12.7359849
73.7382521	-62.5218586
73.738319	21.8716189
73.7387995	-57.6640754
73.7390576	-57.6638652
73.7394734	64.6352665
73.7408956	41.716278
73.7410395	9.1807131
73.7434691	19.4852581
73.74481	-60.3572709
73.7480146	33.611838
73.7495958	4.7911228
73.7512218	61.1052121
73.7524484	61.1042346
73.7524907	2.9194766
73.7531595	-36.9167423
73.7546459	-66.9189715
73.7548896	-51.3781366
73.7552529	-8.5720376
73.7556726	-8.9976177
73.7557716	-43.9874978
73.7578047	34.7915581
73.7585122	-12.7662686
73.7594304	-36.9254289
73.7614819	-38.867275
73.7619604	70.9767585
73.7624637	-14.4677452
73.7627856	-21.4576682
73.7642831	-4.7410441
73.7645766	63.9620461
73.7650755	39.4180066
73.7656405	39.9864987
73.7664468	25.9308858
73.7674046	74.4718193
73.7676541	25.930988
73.768661	2.7944539
73.7712623	-60.8732974
73.7721252	45.7342797
73.773898	-15.4967006
73.7739156	0.4431909
73.7743835	-58.9360211
73.7770108	48.0648926
73.7788018	31.2268502
73.779551	39.192897
73.7797622	63.0075434
73.7827054	-42.6360799
73.7827695	-57.4690212
73.7845511	10.2529121
73.785661	-7.0560783
73.7877773	49.0933306
73.7882854	-21.5843676
73.7883374	-42.5076522
73.7889249	12.0011485
73.7896341	12.0002158
73.7898615	14.0523332
73.7899419	44.1908892
73.790171	-3.4243864
73.7904186	-3.423729
73.7910597	-44.0741707
73.7910689	-12.416708
73.7953923	8.6313968
73.7961606	3.2009507
73.7969707	12.3290867
73.7983834	52.8712111
73.7989705	-54.685042
73.8011199	-60.8281274
73.8018639	-1.9641905
73.8025177	-60.8280158
73.8025347	48.0308629
73.8034798	3.7866056
73.8043769	-24.7186508
73.8066185	-69.1102638
73.8069558	3.7894727
73.808375	-1.7182198
73.8086009	55.8731239
73.808625	-33.2857326
73.8092873	-1.7182674
73.809952	-54.6961871
73.8113569	-56.60363
73.8116823	-68.6408259
73.8122143	21.3638871
73.8122278	18.4817057
73.8155565	-25.4839225
73.8157953	-22.4214034
73.8160315	-23.0696523
73.8186269	40.7258895
73.8188027	-3.8658541
73.8216767	40.727128
73.8244314	70.6321805
73.824587	26.8147188
73.8260645	-22.7547407
73.8271011	-11.721347
73.8274452	-38.9286721
73.8278034	-16.4175648
73.8292937	-32.2061174
73.8299705	22.3452395
73.8328807	-60.7486393
73.8335684	63.2151905
73.8366372	-8.4957944
73.8377932	16.8741166
73.838022	-54.7710293
73.8394082	59.535539
73.842637	63.7912306
73.8426835	22.9677162
73.8428708	-14.6019485
73.8437212	-11.1983305
73.8438458	28.4475138
73.844916	5.6365315
73.8455629	-5.8614528
73.8460547	-44.3049
73.8483522	0.9175172
73.8489049	19.8292396
73.8490236	28.9847759
73.8498557	19.830457
73.8516924	27.9440885
73.8523577	10.27861
73.8546111	16.22158
73.8553163	-12.2940705
73.8563099	11.8841658
73.8583797	-29.3933869
73.8632766	-4.3883917
73.8640211	-62.9785356
73.8656828	-22.1100698
73.8662735	-13.8565647
73.8664522	-86.3045599
73.866984	-22.1083541
73.8686995	8.4275511
73.8717207	47.9365237
73.8726416	-48.7751509
73.8739906	75.0008154
73.8744172	6.7003455
73.8748448	45.2763519
73.8775142	-63.1962289
73.8790588	2.7379692
73.8796571	-34.399743
73.8840273	-17.4840527
73.8840812	58.7714129
73.8853919	-50.3111386
73.8861258	62.1168551
73.8865354	-27.0307974
73.8872426	-53.9966044
73.8888713	59.5343685
73.889188	63.6811916
73.8896766	60.2683742
73.8904334	69.1105396
73.890939	-17.7659984
73.8915846	-61.1765197
73.8920332	-0.9717078
73.8934997	56.9878486
73.8961248	-41.6382346
73.8977191	37.2291024
73.8982851	10.4425995
73.8997294	-29.4829308
73.9000507	-60.8617027
73.9027056	-63.0791381
73.9049689	7.603142
73.9052942	-40.9646133
73.9064516	9.9148441
73.9064688	-4.3483045
73.9084799	-11.8496704
73.9096094	-23.2412982
73.910897	-33.798516
73.9127689	-25.1453963
73.9149773	-81.5976391
73.9151209	-35.0740817
73.9162341	-39.5966697
73.9170173	-31.5759592
73.917125	-44.4177922
73.9176828	-61.1761613
73.9178948	33.4735491
73.9182457	-19.2990157
73.9183046	27.7555173
73.9199884	-15.6774585
73.9210734	49.5463965
73.9215783	-55.4899895
73.9231646	-79.5314514
73.9244344	20.0007349
73.925578	-28.5649186
73.9299876	-6.6430732
73.9300438	15.3588576
73.9300988	-7.8994016
73.930584	15.3592049
73.9308886	-20.4283974
73.9308971	28.2136141
73.9321183	8.6929829
73.9323552	-15.2863102
73.9371916	-46.7023787
73.9418106	-22.8878891
73.9431149	32.651024
73.9437327	-39.742236
73.9440416	35.532419
73.9440643	-32.4475023
73.9445707	-55.2624821
73.9448033	21.2471556
73.9457515	19.4302299
73.9467934	-2.9235643
73.947017	2.6672757
73.9474117	-46.3947837
73.9503273	2.0350445
73.9511882	59.5065026
73.9515915	21.6580457
73.9531282	11.3709264
73.954785	24.3624847
73.9576487	-30.1676687
73.958314	-6.0050729
73.9597739	-10.5432567
73.9602648	73.8326015
73.9619692	-65.4374454
73.9627023	-1.7465319
73.9632544	56.8150644
73.9636862	14.6377891
73.963847	26.0678347
73.9638557	-65.4398021
73.9648033	-70.9256698
73.9654764	38.6805648
73.9657896	-70.9285579
73.9678675	-19.3574114
73.9679612	-19.3575854
73.9684604	43.1553754
73.9686723	-30.9979608
73.970074	48.6128969
73.9705694	45.8676902
73.9723182	13.7044147
73.9735242	20.902117
73.9738706	-30.9935541
73.974601	-5.9096884
73.976071	-44.5539584
73.9772978	8.315594
73.97749	4.6704046
73.9776077	17.1733255
73.9798213	32.067288
73.980018	33.3707763
73.9817494	-1.517149
73.9822849	-44.1255727
73.9828224	-30.0584315
73.9831195	46.1042288
73.9833015	13.9972161
73.9834686	4.6695784
73.9840802	46.1043389
73.9868333	-30.9113878
73.9871742	-1.1928937
73.9885913	44.9267002
73.9900357	11.2159313
73.991409	-17.4528797
73.9917534	-68.3342781
73.9926799	15.3713564
73.9943129	13.0753928
73.9954781	-3.1642479
73.996138	21.6666602
73.9972053	20.0472708
73.9987343	-81.4945118
73.9987495	29.8264116
73.9990349	-61.1656241
73.9993182	-28.4724091
73.9995322	52.3834888
74.0004315	-22.8242476
74.0015135	79.7124964
74.0039533	-7.1182681
74.0042632	1.6253256
74.0052461	22.3808557
74.0059718	11.8784395
74.0106263	-64.2412234
74.0112031	-86.4039661
74.011824	-11.7708431
74.011865	-60.3482179
74.0124871	52.2041567
74.0125072	-9.5507732
74.0125905	-51.2601876
74.0128992	-51.2604195
74.0136569	-60.3482473
74.0151929	-12.6929733
74.0152662	5.2380775
74.0153133	21.6238207
74.0171565	43.2313831
74.0176133	-57.6460358
74.0217387	-64.5807255
74.025861	21.8978091
74.0260337	-79.3762804
74.0263682	25.8981162
74.0270166	13.5785097
74.0278294	1.5928323
74.0280427	1.5920724
74.0288638	32.7599681
74.032238	-55.3770027
74.0325942	16.1051333
74.0342401	-13.9643257
74.0355811	-23.0587936
74.0362664	-15.2221733
74.0369985	7.9044853
74.0372497	25.8863437
74.0380052	21.813491
74.0386937	47.3653075
74.0390168	47.3640688
74.0391252	34.6547909
74.0426718	18.7684852
74.0428782	-81.6221153
74.043162	-25.975774
74.0432702	-25.9753622
74.0438503	69.6574318
74.0441167	-37.0052564
74.045232	2.9328792
74.0452738	-34.7296931
74.0460542	3.4173199
74.0464962	13.9751045
74.0496013	18.6384987
74.0522558	40.056187
74.0527999	7.004136
74.0530978	13.9843217
74.0545266	51.7520707
74.0563524	-2.6080464
74.0565283	-75.6418953
74.0574807	-63.9230793
74.0577907	-49.6884655
74.0599477	-25.0674811
74.0608214	41.3044506
74.0609591	-11.3944681
74.06477	-55.1942005
74.0647978	24.5921549
74.0650977	8.2945546
74.067682	-28.6086318
74.0691381	2.249075
74.0699161	21.3670242
74.0700436	-52.2938723
74.0708509	26.5559745
74.0711069	19.9157009
74.0742543	-3.2919203
74.0773533	10.1037305
74.0775774	-51.0481127
74.0789567	-0.3581382
74.0791756	-41.2359526
74.0798002	-24.8009216
74.0802249	42.2860823
74.081101	-9.6486937
74.0813881	25.6959158
74.0842135	-29.9169687
74.0845282	-28.9484767
74.08633	-2.9378147
74.087482	-28.6774218
74.0902143	-46.6972071
74.0905558	29.7987863
74.0913066	51.0115144
74.0921354	-47.2929138
74.0924764	13.5142692
74.0928085	-23.6021481
74.0961126	14.101018
74.0969479	46.4600053
74.0973468	-48.4610712
74.0975261	-70.7247599
74.0977049	-73.2768713
74.1007694	-51.6028554
74.1019032	-28.0533502
74.1034378	-2.6177914
74.1045363	-14.2352161
74.1051167	27.9542232
74.1054027	21.6004044
74.1060278	-18.638808
74.1064935	-44.4864936
74.1079782	3.572587
74.1082754	-22.9530181
74.1089475	64.4023968
74.1089798	-0.0444793
74.1127206	-13.0166895
74.112929	-18.8207845
74.1143349	43.7433621
74.1159207	-11.6176519
74.1168512	83.8405859
74.1170116	5.2700529
74.1170839	5.2702666
74.1170917	-35.1370304
74.1171165	-26.9546073
74.1179499	38.1515748
74.1182665	-33.0783699
74.1187765	59.849925
74.1223621	18.0020128
74.1225045	50.2044787
74.1231019	27.8573167
74.1231643	27.8585169
74.1253532	-3.9925317
74.1261138	7.699701
74.126439	-76.3494018
74.1292077	-34.9996835
74.1293199	41.5218115
74.1293234	34.2619728
74.1308954	41.5219793
74.1309137	78.402428
74.132143	17.999506
